Current Time,Boolean Array (Before),Vibration Start Times (Before),Difference (Each Index),Dynamic Intervals (Each Index),Elapsed Times (Each Index),Is Changed By Algo (Each Index),Boolean Array (After),Vibration Start Times (After)
1711609648.147448,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.095007, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.5783560276031494,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.147448,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.095007, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.5783560276031494,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0.0,0.0531919002532959,True,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.20064,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.147448, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6315479278564453,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0.0,0.05416607856750488,True,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
1711609648.254806,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.20064, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]",0,0,0.6857140064239502,False,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1711609648.696459, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092, 1711609647.569092]"
